instance_name,algorithm,epsilon,realization,seed,seed_mode,n_noise,steps_per_segment,n_time_steps,n_real,n,r,L,full_dim,p_raw,p0,p0_reference,p0_midpoint,baseline_abs_error,baseline_rel_error,baseline_mode,integrator_version,h0_model_version,fk_input_term,p0_reference_source,integrator,integrator_note,norm_method,norm_iters,p_normalized,final_norm,runtime_seconds,status,error_message,cache_hit
paper_m2,HMIS-HDQAA,0.0001,5,2581192232,paired_noise,70,8,560,20,5,5,70,2272,0.0056758720301078635,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9994222562031929,1.0000000000000002,858.4498397109564,success,,False
paper_m2,HMIS-HDQAA,0.0001,6,2168814284,paired_noise,70,8,560,20,5,5,70,2272,0.0056891597500732995,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0017619923701129,0.9999999999999999,874.4799011510331,success,,False
paper_m2,HMIS-HDQAA,0.0001,7,3779105896,paired_noise,70,8,560,20,5,5,70,2272,0.005691138865910204,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0021104802155953,0.9999999999999996,851.9328924119473,success,,False
paper_m2,HMIS-HDQAA,0.0001,8,2493844998,paired_noise,70,8,560,20,5,5,70,2272,0.005673120560316194,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9989377702717839,1.0,854.7066237630788,success,,False
paper_m2,HMIS-HDQAA,0.0001,9,1591172456,paired_noise,70,8,560,20,5,5,70,2272,0.0056773334735895735,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.999679590958814,0.9999999999999998,856.5757259798702,success,,False
paper_m2,HMIS-HDQAA,0.0001,10,2943952955,paired_noise,70,8,560,20,5,5,70,2272,0.005669856908407998,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9983630979859661,0.9999999999999996,858.4094624079298,success,,False
paper_m2,HMIS-HDQAA,0.0001,11,3728733767,paired_noise,70,8,560,20,5,5,70,2272,0.005686818110586784,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0013496704209193,0.9999999999999999,861.7652690301184,success,,False
paper_m2,HMIS-HDQAA,0.0001,12,653025809,paired_noise,70,8,560,20,5,5,70,2272,0.005679736147412993,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0001026599922214,1.0,853.7619737880304,success,,False
paper_m2,HMIS-HDQAA,0.0001,13,3565956697,paired_noise,70,8,560,20,5,5,70,2272,0.0056828942871102175,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0006587534144942,1.0000000000000004,849.4172879399266,success,,False
paper_m2,HMIS-HDQAA,0.0001,14,1133092009,paired_noise,70,8,560,20,5,5,70,2272,0.0056761093779348305,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9994640490236572,1.0000000000000002,853.6784609721508,success,,False
paper_m2,HMIS-HDQAA,0.0001,15,3256931692,paired_noise,70,8,560,20,5,5,70,2272,0.005671089849093005,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9985801973769739,1.0,846.1160670130048,success,,False
paper_m2,HMIS-HDQAA,0.0001,16,2171282536,paired_noise,70,8,560,20,5,5,70,2272,0.005672895250237565,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.998898097089243,1.0000000000000002,853.9445070680231,success,,False
paper_m2,HMIS-HDQAA,0.0001,17,1126585079,paired_noise,70,8,560,20,5,5,70,2272,0.005680766801268307,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0002841401940263,0.9999999999999998,849.8587305240799,success,,False
paper_m2,HMIS-HDQAA,0.0001,18,3168470026,paired_noise,70,8,560,20,5,5,70,2272,0.005678135183495834,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9998207581167564,0.9999999999999999,855.6399326710962,success,,False
paper_m2,HMIS-HDQAA,0.0001,19,2914391628,paired_noise,70,8,560,20,5,5,70,2272,0.005669605011983069,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9983187434106698,0.9999999999999998,851.290249730926,success,,False
paper_m2,HMIS-HDQAA,0.0001,20,1828608566,paired_noise,70,8,560,100,5,5,70,2272,0.005672042640299652,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9987479673218188,1.0000000000000004,852.3334891912527,success,,False
paper_m2,HMIS-HDQAA,0.0001,21,2319635118,paired_noise,70,8,560,100,5,5,70,2272,0.005685517590811743,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0011206715286054,0.9999999999999997,851.5556300869212,success,,False
paper_m2,HMIS-HDQAA,0.0001,22,3834775954,paired_noise,70,8,560,100,5,5,70,2272,0.005676767586014731,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9995799480081261,0.9999999999999999,857.1196552948095,success,,False
paper_m2,HMIS-HDQAA,0.0001,23,968341918,paired_noise,70,8,560,100,5,5,70,2272,0.005665369237588564,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9975728972781869,1.000000000000001,850.4796867701225,success,,False
paper_m2,HMIS-HDQAA,0.0001,24,3521639241,paired_noise,70,8,560,100,5,5,70,2272,0.005674288054814298,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9991433457285965,0.9999999999999998,853.1151329106651,success,,False
paper_m2,HMIS-HDQAA,0.0001,25,3781351137,paired_noise,70,8,560,100,5,5,70,2272,0.005673534260307357,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9990106156383401,1.0000000000000004,855.4718928900547,success,,False
paper_m2,HMIS-HDQAA,0.0001,26,4019199658,paired_noise,70,8,560,100,5,5,70,2272,0.005662227070304173,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9970196163197586,1.0,865.9898740868084,success,,False
paper_m2,HMIS-HDQAA,0.0001,27,1560663059,paired_noise,70,8,560,100,5,5,70,2272,0.005673116400105988,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9989370377311896,0.9999999999999997,855.5309416176751,success,,False
paper_m2,HMIS-HDQAA,0.0001,28,4136557770,paired_noise,70,8,560,100,5,5,70,2272,0.005684356349112304,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.000916197080786,1.0,859.9265496153384,success,,False
paper_m2,HMIS-HDQAA,0.0001,29,2518086479,paired_noise,70,8,560,100,5,5,70,2272,0.005679652567982149,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0000879431094405,1.0000000000000004,854.1791732166894,success,,False
paper_m2,HMIS-HDQAA,0.0001,30,2842703771,paired_noise,70,8,560,100,5,5,70,2272,0.0056699876945803624,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9983861271541312,0.9999999999999998,850.9067552560009,success,,False
paper_m2,HMIS-HDQAA,0.0001,31,2871611757,paired_noise,70,8,560,100,5,5,70,2272,0.005687473873403706,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.001465138837146,0.9999999999999998,854.9192737881094,success,,False
paper_m2,HMIS-HDQAA,0.0001,32,2430051424,paired_noise,70,8,560,100,5,5,70,2272,0.005676131765548292,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9994679910926535,1.0000000000000002,858.5185161209665,success,,False
paper_m2,HMIS-HDQAA,0.0001,33,2506772526,paired_noise,70,8,560,100,5,5,70,2272,0.00567119629026033,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9985989398135611,1.0000000000000002,856.5503826919012,success,,False
paper_m2,HMIS-HDQAA,0.0001,34,3739989556,paired_noise,70,8,560,100,5,5,70,2272,0.005682728491050289,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.000629559614598,0.9999999999999998,860.2927070562728,success,,False
paper_m2,HMIS-HDQAA,0.0001,35,460942756,paired_noise,70,8,560,100,5,5,70,2272,0.005676581482285103,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9995471783811215,0.9999999999999998,852.683103825897,success,,False
paper_m2,HMIS-HDQAA,0.0001,36,3954616250,paired_noise,70,8,560,100,5,5,70,2272,0.005695010323711156,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0027921765381513,1.0000000000000007,852.8152380618267,success,,False
paper_m2,HMIS-HDQAA,0.0001,37,541244699,paired_noise,70,8,560,100,5,5,70,2272,0.0056795790707616384,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0000750015283835,1.0,850.7717217919417,success,,False
paper_m2,HMIS-HDQAA,0.0001,38,1423600923,paired_noise,70,8,560,100,5,5,70,2272,0.0056840544485730615,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0008630376514547,1.0,853.46912269108,success,,False
paper_m2,HMIS-HDQAA,0.0001,39,3110509390,paired_noise,70,8,560,100,5,5,70,2272,0.005684205843762343,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0008896957087272,1.0000000000000002,853.2895908746868,success,,False
paper_m2,HMIS-HDQAA,0.0001,40,1286175684,paired_noise,70,8,560,100,5,5,70,2272,0.005677481289210327,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9997056187163836,0.9999999999999996,849.0364754926413,success,,False
paper_m2,HMIS-HDQAA,0.0001,41,3706874977,paired_noise,70,8,560,100,5,5,70,2272,0.005679496762910206,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0000605085486007,1.0000000000000009,859.5939251729287,success,,False
paper_m2,HMIS-HDQAA,0.0001,42,1763060171,paired_noise,70,8,560,100,5,5,70,2272,0.005673638229247169,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9990289227586999,1.0,858.5865090722218,success,,False
paper_m2,HMIS-HDQAA,0.0001,43,3333919596,paired_noise,70,8,560,100,5,5,70,2272,0.005672361907650134,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9988041847442797,1.0000000000000004,857.6131605268456,success,,False
paper_m2,HMIS-HDQAA,0.0001,44,56810249,paired_noise,70,8,560,100,5,5,70,2272,0.005678554469047585,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.999894587003296,0.9999999999999996,852.4776321188547,success,,False
paper_m2,HMIS-HDQAA,0.0001,45,3669557552,paired_noise,70,8,560,100,5,5,70,2272,0.005671661640259439,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9986808798473684,0.9999999999999994,854.0788912009448,success,,False
paper_m2,HMIS-HDQAA,0.0001,46,843281995,paired_noise,70,8,560,100,5,5,70,2272,0.005680167579393195,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0001786276533604,0.9999999999999998,851.9846231490374,success,,False
paper_m2,HMIS-HDQAA,0.0001,47,3068260910,paired_noise,70,8,560,100,5,5,70,2272,0.005693762902300353,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0025725273434183,0.9999999999999993,857.5036375671625,success,,False
paper_m2,HMIS-HDQAA,0.0001,48,1394672809,paired_noise,70,8,560,100,5,5,70,2272,0.00569103227328752,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.002091711110356,1.0000000000000002,860.7417032509111,success,,False
paper_m2,HMIS-HDQAA,0.0001,49,1072516718,paired_noise,70,8,560,100,5,5,70,2272,0.00567922569419222,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0000127780662573,1.0,857.219178353902,success,,False
paper_m2,HMIS-HDQAA,0.0001,50,1228707508,paired_noise,70,8,560,100,5,5,70,2272,0.005681761105063017,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.000459219782958,1.0000000000000002,854.5004266579635,success,,False
paper_m2,HMIS-HDQAA,0.0001,51,4116247765,paired_noise,70,8,560,100,5,5,70,2272,0.0056882970649214815,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.001610088532914,1.000000000000001,856.5789326871745,success,,False
paper_m2,HMIS-HDQAA,0.0001,52,863765233,paired_noise,70,8,560,100,5,5,70,2272,0.005682347838050908,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0005625332479968,1.0,854.4190028910525,success,,False
paper_m2,HMIS-HDQAA,0.0001,53,1515130636,paired_noise,70,8,560,100,5,5,70,2272,0.005686478534641375,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0012898770084333,1.0000000000000004,857.3503185417503,success,,False
paper_m2,HMIS-HDQAA,0.0001,54,2191845293,paired_noise,70,8,560,100,5,5,70,2272,0.00568325443652664,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0007221694570727,1.0,848.8800818850286,success,,False
paper_m2,HMIS-HDQAA,0.0001,55,4113930186,paired_noise,70,8,560,100,5,5,70,2272,0.005674627032438526,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9992030337871383,1.0,852.0948902741075,success,,False
paper_m2,HMIS-HDQAA,0.0001,56,3863157459,paired_noise,70,8,560,100,5,5,70,2272,0.005672233493935106,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9987815733245508,1.0000000000000004,853.7734880228527,success,,False
paper_m2,HMIS-HDQAA,0.0001,57,3121441926,paired_noise,70,8,560,100,5,5,70,2272,0.005674480612623425,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9991772518066453,0.9999999999999998,850.6052811183035,success,,False
paper_m2,HMIS-HDQAA,0.0001,58,2314725690,paired_noise,70,8,560,100,5,5,70,2272,0.00568673472807794,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0013349882126743,0.9999999999999998,862.9891493152827,success,,False
paper_m2,HMIS-HDQAA,0.0001,59,698638353,paired_noise,70,8,560,100,5,5,70,2272,0.005675573771703614,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9993697380904297,0.9999999999999998,854.1796159991063,success,,False
paper_m2,HMIS-HDQAA,0.0001,60,1389433469,paired_noise,70,8,560,100,5,5,70,2272,0.0056796839472243715,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0000934684477312,0.9999999999999997,857.9010530658998,success,,False
paper_m2,HMIS-HDQAA,0.0001,61,2952055579,paired_noise,70,8,560,100,5,5,70,2272,0.005683005129895554,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0006782708993878,1.0000000000000007,855.1431142031215,success,,False
paper_m2,HMIS-HDQAA,0.0001,62,146292390,paired_noise,70,8,560,100,5,5,70,2272,0.005682724750743037,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.000628901011604,0.9999999999999993,848.5838903929107,success,,False
paper_m2,HMIS-HDQAA,0.0001,63,2421661121,paired_noise,70,8,560,100,5,5,70,2272,0.005678908344744725,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9999568983531247,0.9999999999999998,855.0752267763019,success,,False
paper_m2,HMIS-HDQAA,0.0001,64,4093675220,paired_noise,70,8,560,100,5,5,70,2272,0.005677064622238637,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9996322509162071,0.9999999999999996,853.5871624816209,success,,False
paper_m2,HMIS-HDQAA,0.0001,65,3612379329,paired_noise,70,8,560,100,5,5,70,2272,0.005680410328644068,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.000221371570544,0.9999999999999992,861.7891737269238,success,,False
paper_m2,HMIS-HDQAA,0.0001,66,255611810,paired_noise,70,8,560,100,5,5,70,2272,0.005682631378295672,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0006124597490953,0.9999999999999998,858.9048145101406,success,,False
paper_m2,HMIS-HDQAA,0.0001,67,3463163698,paired_noise,70,8,560,100,5,5,70,2272,0.0056720329900798025,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9987462680860989,1.0000000000000004,855.2210675179958,success,,False
paper_m2,HMIS-HDQAA,0.0001,68,1417458678,paired_noise,70,8,560,100,5,5,70,2272,0.005672699066224846,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9988635524998685,1.0000000000000004,849.2866614460945,success,,False
paper_m2,HMIS-HDQAA,0.0001,69,2828603130,paired_noise,70,8,560,100,5,5,70,2272,0.00568093231519938,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0003132843159426,1.0000000000000004,858.8433148404583,success,,False
paper_m2,HMIS-HDQAA,0.0001,70,1829607835,paired_noise,70,8,560,100,5,5,70,2272,0.005680296005576011,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0002012412684498,1.0000000000000004,849.8019605479203,success,,False
paper_m2,HMIS-HDQAA,0.0001,71,3736303014,paired_noise,70,8,560,100,5,5,70,2272,0.005682819412636836,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0006455693231824,1.0000000000000007,849.4013962200843,success,,False
paper_m2,HMIS-HDQAA,0.0001,72,625349536,paired_noise,70,8,560,100,5,5,70,2272,0.005676623643121962,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9995546021705364,0.9999999999999996,849.4623922756873,success,,False
paper_m2,HMIS-HDQAA,0.0001,73,2835413006,paired_noise,70,8,560,100,5,5,70,2272,0.005680886237615842,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.000305170855622,1.0000000000000004,858.5584686608054,success,,False
paper_m2,HMIS-HDQAA,0.0001,74,2889765732,paired_noise,70,8,560,100,5,5,70,2272,0.00568938371614155,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.001801428895823,0.9999999999999996,851.5885580740869,success,,False
paper_m2,HMIS-HDQAA,0.0001,75,65450622,paired_noise,70,8,560,100,5,5,70,2272,0.00567042309503077,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9984627935937883,1.0000000000000004,851.8440345670097,success,,False
paper_m2,HMIS-HDQAA,0.0001,76,2180351859,paired_noise,70,8,560,100,5,5,70,2272,0.005678446593094964,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9998755919259957,0.9999999999999997,855.0418598419055,success,,False
paper_m2,HMIS-HDQAA,0.0001,77,2097731562,paired_noise,70,8,560,100,5,5,70,2272,0.005672629644961016,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.9988513286238268,1.0000000000000002,852.5023403358646,success,,False
paper_m2,HMIS-HDQAA,0.0001,78,3188447128,paired_noise,70,8,560,100,5,5,70,2272,0.005679192176716432,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,1.0000068762222594,1.0000000000000002,851.4204248851165,success,,False
paper_m2,HMIS-HDQAA,0.0001,79,1155581651,paired_noise,70,8,560,100,5,5,70,2272,0.005672786400537032,0.005679153125597295,0.005674567029158066,0.005679153125597295,4.586096439228998e-06,0.0008081843805287531,midpoint,segment_substeps_v2,full_fk_input_v1,,full_space_validation,combined,formal,power,64,0.998878930551887,0.9999999999999993,859.3364253765903,success,,False
